1017852, 1481198400000, 0, -1
1019537, 1481198400000, 0, -1
1013723, 1481198400000, 0, -1
1011814, 1481198400000, 0, -1
1012159, 1481198400000, 0, -1
1023618, 1481200200000, 0, -1
1025245, 1481203800000, 0, -1
1024420, 1481203800000, 0, -1
1023619, 1481205600000, 0, -1
1026540, 1481209200000, 0, 68
941436, 1481202000000, 0, 55
1027919, 1481216400000, 0, -1
951394, 1481218200000, 0, 68
941437, 1481209200000, 0, 55
946861, 1481220000000, 0, 57
1030912, 1481221800000, 0, 69
1019576, 1481221800000, 0, -1
952047, 1481212800000, 0, 68
1014428, 1481223600000, 0, 69
1013322, 1481223600000, 0, -1
1011619, 1481223600000, 0, -1
946412, 1481223600000, 0, 70
1021728, 1481155200000, 0, 61
973454, 1481223600000, 309.62, 69
1021252, 1481223600000, 0, 55
1002430, 1481225400000, 0, 69
1018082, 1481225400000, 0, 69
916475, 1481225400000, 0, 69
1010513, 1481225400000, 0, 69
976211, 1481225400000, 0, 69
989382, 1481225400000, 0, 62
1029894, 1481225400000, 0, 70
1026541, 1481225400000, 0, 68
1010894, 1481225400000, 0, 68
1032186, 1481227200000, 0, 69
862965, 1481227200000, 0, 70
994724, 1481227200000, 0, 69
980961, 1481227200000, 0, 69
976154, 1481227200000, 0, 68
1015431, 1481227200000, 0, 69
1015949, 1481227200000, 0, 69
1026084, 1481228100000, 0, -1
1013176, 1481225100000, 1158.99, 20
980341, 1481225400000, 0, 69
922469, 1481218200000, 0, 69
924505, 1481218200000, 0, 57
956687, 1481225400000, 79.98, 57
985265, 1481225400000, 0, 70
970576, 1481218200000, 0, 56
1028081, 1481225400000, 166.26, 67
995498, 1481229000000, 0, 68
990143, 1481225400000, 159.72, 69
1008131, 1481230800000, 0, 68
1025935, 1481230800000, 0, -1
1022227, 1481230800000, 0, 68
966383, 1481221800000, 0, 69
952745, 1481222700000, 474.07, 1
940443, 1481223600000, 0, 56
939718, 1481223600000, 0, 56
964795, 1481223600000, 0, 68
943175, 1481223600000, 0, 68
1008075, 1481223600000, 0, 60
965658, 1481223600000, 0, 56
922470, 1481223600000, 0, 69
936064, 1481223600000, 0, 57
967732, 1481225400000, 0, 69
961754, 1481227200000, 0, 68
1020873, 1481227200000, 0, 55
967343, 1481227200000, 0, 55
943177, 1481229000000, 0, 68
943325, 1481229000000, 0, 68
1017299, 1481230800000, 0, 57
964796, 1481230800000, 0, 68
965659, 1481232600000, 0, 56
940815, 1481232600000, 0, 68
940444, 1481232600000, 0, 56
939719, 1481232600000, 0, 56
941850, 1481234400000, 0, 68
966903, 1481236200000, 0, 68
1028393, 1481263200000, 0, -1
1029089, 1481265000000, 0, -1
1028694, 1481265000000, 0, -1
1028197, 1481266800000, 0, -1
1029645, 1481266800000, 0, -1
1017648, 1481266800000, 0, -1
1010444, 1481266800000, 0, -1
1025246, 1481274000000, 0, -1
1018677, 1481274000000, 0, -1
1024421, 1481274000000, 0, -1
1027920, 1481274000000, 0, -1
1018757, 1481277600000, 0, -1
1028974, 1481266800000, 0, -1
1011620, 1481277600000, 0, -1
1023620, 1481277600000, 0, -1
1028844, 1481266800000, 0, -1
1025247, 1481279400000, 0, -1
1018657, 1481279400000, 0, -1
1024422, 1481279400000, 0, -1
1017107, 1481281200000, 0, -1
1025248, 1481284800000, 0, -1
1027921, 1481284800000, 0, -1
1008753, 1481284800000, 0, -1
1024423, 1481284800000, 0, -1
1012160, 1481284800000, 0, -1
1018051, 1481284800000, 0, -1
1011815, 1481284800000, 0, -1
1013724, 1481284800000, 0, -1
1019538, 1481284800000, 0, -1
1017853, 1481284800000, 0, -1
1019741, 1481284800000, 0, -1
1028575, 1481284800000, 0, -1
1028150, 1481284800000, 0, -1
1019641, 1481284800000, 0, -1
1029148, 1481284800000, 0, -1
1023621, 1481286600000, 0, -1
1025249, 1481290200000, 0, -1
1024424, 1481290200000, 0, -1
1023622, 1481292000000, 0, -1
1026542, 1481295600000, 0, 68
941438, 1481288400000, 0, 55
1027922, 1481302800000, 0, -1
941439, 1481295600000, 0, 55
946862, 1481306400000, 0, 57
931445, 1481297400000, 0, 68
1019577, 1481308200000, 0, -1
985375, 1481241600000, 0, 88
1022870, 1481310000000, 0, 57
1013323, 1481310000000, 0, -1
1011621, 1481310000000, 0, -1
1021718, 1481241600000, 37.21, 61
952121, 1481299200000, 0, 68
1030020, 1481310000000, 0, 62
1030021, 1481310000000, 0, 62
1016014, 1481310000000, 0, 72
1027021, 1481310000000, 0, 72
1029895, 1481311800000, 0, 70
976212, 1481311800000, 0, 69
1025517, 1481311800000, 0, 127
1026543, 1481311800000, 0, 68
1030913, 1481311800000, 0, 69
1010895, 1481313600000, 0, 68
980962, 1481313600000, 0, 69
1015432, 1481313600000, 0, 69
1015950, 1481313600000, 0, 69
973455, 1481313600000, 513.37, 69
1012464, 1481313600000, 0, 69
916476, 1481313600000, 0, 69
1018083, 1481313600000, 0, 69
1032187, 1481313600000, 0, 69
976155, 1481313600000, 0, 68
1014374, 1481313600000, 0, 69
862966, 1481313600000, 0, 70
946413, 1481313600000, 0, 70
1031937, 1481313600000, 0, 72
1027100, 1481313600000, 0, 57
989151, 1481313600000, 0, 67
1026333, 1481313600000, 0, 55
1002431, 1481313600000, 0, 69
984395, 1481313600000, 0, 69
1030404, 1481313600000, 0, 69
1026208, 1481314500000, 0, -1
1026085, 1481314500000, 0, -1
970577, 1481304600000, 0, 56
924506, 1481304600000, 0, 57
985266, 1481311800000, 0, 70
998757, 1481311800000, 0, 69
995519, 1481315400000, 0, 68
1006342, 1481311800000, 0, 69
988924, 1481311800000, 24.05, 69
976798, 1481311800000, 137.77, 69
1008304, 1481317200000, 0, 68
1025936, 1481317200000, 0, -1
1022061, 1481313600000, 0, 57
975696, 1481313600000, 586.65, 57
1022228, 1481317200000, 0, 68
1004089, 1481313600000, 64.66, 62
994725, 1481313600000, 0, 69
980342, 1481313600000, 0, 69
1019475, 1481317200000, 0, -1
1030022, 1481319000000, 0, 62
966384, 1481308200000, 0, 69
952746, 1481309100000, 0, 1
942406, 1481310000000, 0, 68
940445, 1481310000000, 0, 56
939720, 1481310000000, 0, 56
965660, 1481310000000, 0, 56
1006453, 1481313600000, 0, 69
922471, 1481310000000, 0, 69
964797, 1481310000000, 0, 68
943178, 1481310000000, 0, 68
993717, 1481313600000, 0, 57
1021027, 1481320800000, 0, 55
1008076, 1481310000000, 0, 60
1021403, 1481310000000, 0, 68
1029358, 1481311800000, 92.23, 61
967733, 1481311800000, 0, 69
961755, 1481313600000, 0, 68
967344, 1481313600000, 0, 55
1022229, 1481324400000, 0, 68
943326, 1481315400000, 0, 68
943182, 1481315400000, 0, 68
964798, 1481317200000, 0, 68
981176, 1481317200000, 224.26, 85
1017300, 1481317200000, 0, 57
942407, 1481319000000, 0, 68
1021404, 1481319000000, 0, 68
940816, 1481319000000, 0, 68
965661, 1481319000000, 0, 56
939721, 1481319000000, 0, 56
941851, 1481320800000, 0, 68
966904, 1481322600000, 0, 68
1028394, 1481349600000, 0, -1
1028695, 1481351400000, 0, -1
1018103, 1481351400000, 0, -1
1029090, 1481351400000, 0, -1
1017649, 1481353200000, 0, -1
1029646, 1481353200000, 0, -1
1010445, 1481353200000, 0, -1
1008335, 1481353200000, 0, -1
1028198, 1481353200000, 0, -1
1027923, 1481360400000, 0, -1
1024425, 1481360400000, 0, -1
1025250, 1481360400000, 0, -1
1018758, 1481364000000, 0, -1
1023623, 1481364000000, 0, -1
1028975, 1481353200000, 0, -1
1011622, 1481364000000, 0, -1
1028845, 1481353200000, 0, -1
1018658, 1481365800000, 0, -1
1025251, 1481365800000, 0, -1
1026544, 1481365800000, 0, 68
1024426, 1481365800000, 0, -1
1017109, 1481367600000, 0, -1
990376, 1481367600000, 0, 69
1012161, 1481371200000, 0, -1
1011816, 1481371200000, 0, -1
1013725, 1481371200000, 0, -1
1016808, 1481371200000, 0, -1
1019539, 1481371200000, 0, -1
1017854, 1481371200000, 0, -1
1019642, 1481371200000, 0, -1
1018052, 1481371200000, 0, -1
1019742, 1481371200000, 0, -1
1024427, 1481371200000, 0, -1
1025252, 1481371200000, 0, -1
1027924, 1481371200000, 0, -1
1028151, 1481371200000, 0, -1
1028576, 1481371200000, 0, -1
1029149, 1481371200000, 0, -1
1023624, 1481373000000, 0, -1
1025253, 1481376600000, 0, -1
1024428, 1481376600000, 0, -1
1029896, 1481376600000, 0, 70
1015951, 1481378400000, 0, 69
973456, 1481378400000, 398.27, 69
1012465, 1481378400000, 0, 69
916477, 1481378400000, 0, 69
1014375, 1481378400000, 0, 69
1016015, 1481378400000, 0, 72
976156, 1481378400000, 0, 68
1023625, 1481378400000, 0, -1
1031938, 1481378400000, 0, 72
1027022, 1481378400000, 0, 72
946414, 1481378400000, 0, 70
1030951, 1481378400000, 0, 69
1018084, 1481378400000, 0, 69
976213, 1481378400000, 0, 69
1016005, 1481378400000, 0, 69
1002432, 1481378400000, 0, 69
984396, 1481378400000, 0, 69
980963, 1481378400000, 0, 69
1030915, 1481380200000, 0, 69
862967, 1481380200000, 0, 70
1015433, 1481380200000, 0, 69
982020, 1481378400000, 0, 69
988925, 1481378400000, 16.01, 69
998756, 1481378400000, 0, 69
1032188, 1481382000000, 0, 69
1006501, 1481382000000, 0, 67
1006343, 1481378400000, 15.76, 69
976799, 1481378400000, 0, 69
973457, 1481382000000, 0, 69
985267, 1481378400000, 0, 70
1026545, 1481382000000, 0, 68
941440, 1481374800000, 0, 55
1006454, 1481378400000, 0, 69
990906, 1481383800000, 0, 69
1027925, 1481389200000, 0, -1
931446, 1481380200000, 0, 68
951395, 1481391000000, 0, 68
966385, 1481380200000, 0, 69
943568, 1481382000000, 0, 68
946863, 1481392800000, 0, 57
941441, 1481382000000, 0, 55
1019578, 1481394600000, 0, -1
994697, 1481396400000, 0, 57
973826, 1481328000000, 1425.66, 21
1027023, 1481396400000, 0, 72
952122, 1481385600000, 0, 68
1016016, 1481396400000, 0, 72
994698, 1481396400000, 0, 57
1022871, 1481396400000, 0, 57
1025518, 1481396400000, 0, 127
1020883, 1481396400000, 0, 82
1013324, 1481396400000, 0, -1
1011623, 1481396400000, 0, -1
1021726, 1481398200000, 82.58, 61
1029897, 1481398200000, 0, 70
1010896, 1481398200000, 0, 68
1026546, 1481398200000, 0, 68
1030914, 1481398200000, 0, 69
971313, 1481400000000, 0, 55
976157, 1481400000000, 29.16, 68
1022070, 1481400000000, 57.13, 57
973458, 1481400000000, 521.24, 69
916478, 1481400000000, 0, 69
1012466, 1481400000000, 0, 69
1018085, 1481400000000, 0, 69
1014376, 1481400000000, 42.67, 69
963476, 1481400000000, 0, 69
1015434, 1481400000000, 0, 69
1004205, 1481400000000, 0, 68
1032189, 1481400000000, 0, 69
1022509, 1481400000000, 0, 60
1022510, 1481400000000, 0, 60
984397, 1481400000000, 0, 69
1016006, 1481400000000, 0, 69
980964, 1481400000000, 27.78, 69
1002433, 1481400000000, 0, 69
1030454, 1481400000000, 0, 67
1023028, 1481400000000, 0, 67
989149, 1481400000000, 13.05, 67
1013123, 1481396400000, 0, 72
1031939, 1481400000000, 0, 72
976214, 1481400000000, 0, 69
862968, 1481400000000, 0, 70
946415, 1481400000000, 0, 70
1026209, 1481400900000, 0, -1
1026086, 1481400900000, 0, -1
998758, 1481398200000, 0, 69
970578, 1481391000000, 0, 56
995541, 1481401800000, 0, 68
988926, 1481398200000, 61.32, 69
1006344, 1481398200000, 0, 69
924507, 1481391000000, 0, 57
990377, 1481400000000, 0, 69
1025937, 1481403600000, 0, -1
1019476, 1481403600000, 0, -1
985268, 1481400000000, 0, 70
1004092, 1481400000000, 165.48, 62
976800, 1481400000000, 243.97, 69
1022230, 1481403600000, 0, 68
1008305, 1481403600000, 0, 68
998433, 1481400000000, 470.6, 67
980343, 1481400000000, 0, 69
1022872, 1481405400000, 0, 57
966386, 1481394600000, 0, 69
952747, 1481395500000, 0, 1
943183, 1481396400000, 0, 68
1008077, 1481396400000, 0, 60
993719, 1481400000000, 0, 57
964799, 1481396400000, 0, 68
966470, 1481396400000, 0, 68
1021028, 1481407200000, 0, 55
1021405, 1481396400000, 0, 68
1006455, 1481400000000, 0, 69
940446, 1481396400000, 0, 56
965662, 1481396400000, 0, 56
939722, 1481396400000, 0, 56
936065, 1481396400000, 0, 57
942408, 1481396400000, 0, 68
967734, 1481398200000, 0, 69
1029359, 1481398200000, 106.39, 61
1015952, 1481400000000, 0, 69
1020836, 1481400000000, 0, 55
961756, 1481400000000, 0, 68
967345, 1481400000000, 0, 55
1022231, 1481410800000, 0, 68
943327, 1481401800000, 0, 68
943185, 1481401800000, 0, 68
981177, 1481403600000, 208.22, 85
964800, 1481403600000, 0, 68
1017301, 1481403600000, 0, 57
939723, 1481405400000, 0, 56
942409, 1481405400000, 0, 68
1021406, 1481405400000, 0, 68
940817, 1481405400000, 0, 68
966471, 1481405400000, 0, 68
965663, 1481405400000, 0, 56
940447, 1481405400000, 0, 56
943328, 1481407200000, 0, 68
941852, 1481407200000, 0, 68
966905, 1481409000000, 0, 68
1028395, 1481436000000, 0, -1
1028696, 1481437800000, 0, -1
1029091, 1481437800000, 0, -1
1028199, 1481439600000, 0, -1
1010446, 1481439600000, 0, -1
1029648, 1481439600000, 0, -1
1017650, 1481439600000, 0, -1
1027926, 1481446800000, 0, -1
1018759, 1481450400000, 0, -1
1028976, 1481439600000, 0, -1
1011624, 1481450400000, 0, -1
1028846, 1481439600000, 0, -1
1013940, 1481450400000, 0, 20
1018659, 1481452200000, 0, -1
1017110, 1481454000000, 0, -1
1012162, 1481457600000, 0, -1
1027024, 1481457600000, 0, 72
1028577, 1481457600000, 0, -1
1028152, 1481457600000, 0, -1
1027927, 1481457600000, 0, -1
1019743, 1481457600000, 0, -1
1018053, 1481457600000, 0, -1
1019643, 1481457600000, 0, -1
1017855, 1481457600000, 0, -1
1019540, 1481457600000, 0, -1
1016809, 1481457600000, 0, -1
1013726, 1481457600000, 0, -1
1012443, 1481457600000, 0, -1
1013055, 1481457600000, 1102.05, 20
1029150, 1481457600000, 0, -1
1016017, 1481459400000, 0, 72
976158, 1481461200000, 0, 68
1012998, 1481461200000, 481.17, 20
1013208, 1481461200000, 504.06, 20
1012919, 1481461200000, 878.82, 20
1012972, 1481461200000, 1392.9, 20
1012989, 1481461200000, 2048.82, 20
1013160, 1481461200000, 1247.89, 20
1013093, 1481461200000, 642.49, 20
1013117, 1481457600000, 1206.65, 20
1015953, 1481461200000, 0, 69
1013066, 1481461200000, 702.71, 20
1012467, 1481461200000, 0, 69
1030405, 1481461200000, 0, 69
1002434, 1481461200000, 0, 69
984398, 1481463000000, 0, 69
1029898, 1481463000000, 0, 70
1031940, 1481464800000, 0, 72
976215, 1481464800000, 0, 69
1030952, 1481464800000, 0, 69
1018086, 1481464800000, 0, 69
1032190, 1481464800000, 0, 69
988927, 1481461200000, 14.83, 69
1014377, 1481464800000, 0, 69
990378, 1481461200000, 0, 69
1014624, 1481461200000, 0, 69
1006345, 1481461200000, 0, 69
980965, 1481464800000, 0, 69
1030916, 1481466600000, 0, 69
1015435, 1481466600000, 0, 69
1032199, 1481466600000, 15.75, 57
1006456, 1481461200000, 0, 69
976801, 1481464800000, 0, 69
980344, 1481464800000, 0, 69
973459, 1481468400000, 280.18, 69
916479, 1481468400000, 0, 69
1010088, 1481468400000, 26.38, 67
1019075, 1481468400000, 0, 61
946416, 1481468400000, 0, 70
862969, 1481468400000, 0, 70
985269, 1481464800000, 0, 70
1026547, 1481468400000, 0, 68
1013134, 1481464800000, 0, 72
1013085, 1481469900000, 3004.89, 20
1013370, 1481462700000, 1010.99, 20
1027025, 1481473800000, 0, 72
1027928, 1481475600000, 0, -1
1016018, 1481477400000, 0, 72
1032191, 1481477400000, 0, 69
946864, 1481479200000, 0, 57
1030024, 1481479200000, 0, 61
976160, 1481481000000, 0, 68
1015954, 1481481000000, 0, 69
1030406, 1481481000000, 0, 69
1012468, 1481481000000, 0, 69
1014623, 1481481000000, 0, 69
1002435, 1481482800000, 0, 69
1014659, 1481482800000, 0, 69
985376, 1481414400000, 0, 88
1015436, 1481482800000, 0, 69
1013325, 1481482800000, 0, -1
1011625, 1481482800000, 0, -1
984399, 1481482800000, 0, 69
985021, 1481482800000, 0, 68
1031941, 1481482800000, 0, 72
1013385, 1481472300000, 1558.08, 20
980345, 1481484600000, 0, 69
1018087, 1481484600000, 0, 69
862970, 1481484600000, 0, 70
1030690, 1481484600000, 42.27, 57
1029899, 1481484600000, 0, 70
1020567, 1481482800000, 0, 55
976216, 1481486400000, 0, 69
1013135, 1481482800000, 0, 72
1026087, 1481487300000, 0, -1
985270, 1481484600000, 0, 70
1003070, 1481484600000, 151.33, 67
1012958, 1481488200000, 4337.65, 20
1030025, 1481488200000, 0, 61
1008306, 1481490000000, 0, 68
1022232, 1481490000000, 0, 68
1025938, 1481490000000, 0, -1
1019477, 1481490000000, 0, -1
966387, 1481481000000, 0, 69
922472, 1481482800000, 0, 69
1008078, 1481482800000, 0, 60
940448, 1481482800000, 0, 56
936066, 1481482800000, 0, 57
964801, 1481482800000, 0, 68
942410, 1481482800000, 0, 68
943188, 1481482800000, 0, 68
966472, 1481482800000, 0, 68
1021407, 1481482800000, 0, 68
965664, 1481482800000, 0, 56
967735, 1481484600000, 0, 69
967346, 1481486400000, 0, 55
961757, 1481486400000, 0, 68
943190, 1481488200000, 0, 68
964802, 1481490000000, 0, 68
942411, 1481491800000, 0, 68
940818, 1481491800000, 0, 68
966473, 1481491800000, 0, 68
965665, 1481491800000, 0, 56
1021408, 1481491800000, 0, 68
941853, 1481493600000, 0, 68
966906, 1481495400000, 0, 68
1028396, 1481522400000, 0, -1
1029092, 1481524200000, 0, -1
1028697, 1481524200000, 0, -1
1029649, 1481526000000, 0, -1
1028333, 1481526000000, 0, -1
1017651, 1481526000000, 0, -1
1010447, 1481526000000, 0, -1
1027929, 1481533200000, 0, -1
1025254, 1481533200000, 0, -1
1024429, 1481533200000, 0, -1
1018760, 1481536800000, 0, -1
1028977, 1481526000000, 0, -1
1028847, 1481526000000, 0, -1
1023626, 1481536800000, 0, -1
1025255, 1481538600000, 0, -1
1024430, 1481538600000, 0, -1
1017113, 1481540400000, 0, -1
1028153, 1481544000000, 0, -1
1027930, 1481544000000, 0, -1
1025256, 1481544000000, 0, -1
1016810, 1481544000000, 0, -1
1019541, 1481544000000, 0, -1
1017856, 1481544000000, 0, -1
1019644, 1481544000000, 0, -1
1024431, 1481544000000, 0, -1
1013727, 1481544000000, 0, -1
1019744, 1481544000000, 0, -1
1028578, 1481544000000, 0, -1
1012163, 1481544000000, 0, -1
1029151, 1481544000000, 0, -1
1012444, 1481544000000, 0, -1
1018054, 1481544000000, 0, -1
1023627, 1481545800000, 0, -1
1024432, 1481549400000, 0, -1
1025257, 1481549400000, 0, -1
1023628, 1481551200000, 0, -1
1027931, 1481562000000, 0, -1
951396, 1481563800000, 0, 68
946865, 1481565600000, 0, 57
1013326, 1481569200000, 0, -1
966388, 1481558400000, 0, 69
984400, 1481569200000, 0, 69
1021253, 1481569200000, 0, 55
1010897, 1481571000000, 0, 68
862971, 1481572800000, 0, 70
1018624, 1481572800000, 0, 55
1015437, 1481572800000, 0, 69
996103, 1481572800000, 0, 67
922473, 1481563800000, 0, 69
970579, 1481563800000, 0, 56
995560, 1481574600000, 0, 68
1012895, 1481574600000, 3532.11, 20
924508, 1481563800000, 0, 57
1008307, 1481576400000, 0, 68
1022233, 1481576400000, 0, 68
1021409, 1481569200000, 0, 68
966474, 1481569200000, 0, 68
964803, 1481569200000, 0, 68
943192, 1481569200000, 0, 68
942412, 1481569200000, 0, 68
936067, 1481569200000, 0, 57
965666, 1481569200000, 0, 56
967736, 1481571000000, 0, 69
966389, 1481571000000, 0, 69
922474, 1481572800000, 0, 69
967347, 1481572800000, 0, 55
943329, 1481574600000, 0, 68
943195, 1481574600000, 0, 68
964804, 1481576400000, 0, 68
966475, 1481578200000, 0, 68
1021410, 1481578200000, 0, 68
942413, 1481578200000, 0, 68
940819, 1481578200000, 0, 68
965667, 1481578200000, 0, 56
941854, 1481580000000, 0, 68
943330, 1481580000000, 0, 68
966907, 1481581800000, 0, 68
1028397, 1481608800000, 0, -1
1029093, 1481610600000, 0, -1
1018079, 1481610600000, 0, -1
1028698, 1481610600000, 0, -1
1029650, 1481612400000, 0, -1
1028200, 1481612400000, 0, -1
1017652, 1481612400000, 0, -1
1010448, 1481612400000, 0, -1
1024433, 1481619600000, 0, -1
1025258, 1481619600000, 0, -1
1027932, 1481619600000, 0, -1
1028848, 1481612400000, 0, -1
1023629, 1481623200000, 0, -1
1018761, 1481623200000, 0, -1
1028978, 1481612400000, 0, -1
1024434, 1481625000000, 0, -1
1025259, 1481625000000, 0, -1
1017115, 1481626800000, 0, -1
1029152, 1481630400000, 0, -1
1019542, 1481630400000, 0, -1
1012164, 1481630400000, 0, -1
1028154, 1481630400000, 0, -1
1027933, 1481630400000, 0, -1
1019645, 1481630400000, 0, -1
1025260, 1481630400000, 0, -1
1024435, 1481630400000, 0, -1
1019745, 1481630400000, 0, -1
1018055, 1481630400000, 0, -1
1012445, 1481630400000, 0, -1
1013728, 1481630400000, 0, -1
1016811, 1481630400000, 0, -1
1017857, 1481630400000, 0, -1
1028579, 1481630400000, 0, -1
1023630, 1481632200000, 0, -1
1024436, 1481635800000, 0, -1
1025261, 1481635800000, 0, -1
1023631, 1481637600000, 0, -1
1026548, 1481641200000, 0, 68
941442, 1481634000000, 0, 55
1027934, 1481648400000, 0, -1
951397, 1481650200000, 0, 68
941443, 1481641200000, 0, 55
946866, 1481652000000, 0, 57
952048, 1481644800000, 0, 68
1022873, 1481655600000, 0, 57
1021254, 1481655600000, 0, 55
1014429, 1481655600000, 0, 69
984401, 1481655600000, 0, 69
973968, 1481655600000, 139.08, 69
1013327, 1481655600000, 0, -1
946417, 1481655600000, 0, 70
969507, 1481750100000, 0, 55
1013867, 1481657400000, 0, 68
1029900, 1481657400000, 0, 70
1002376, 1481657400000, 0, 69
976217, 1481657400000, 0, 69
998455, 1481657400000, 0, 69
1010514, 1481657400000, 0, 69
996616, 1481657400000, 0, 69
1016423, 1481657400000, 0, 69
916480, 1481657400000, 0, 69
1021730, 1481657400000, 0, 57
1010898, 1481657400000, 0, 68
1032192, 1481659200000, 0, 69
1018625, 1481659200000, 0, 55
1013136, 1481655600000, 0, 72
981092, 1481659200000, 0, 69
1015527, 1481659200000, 0, 69
983029, 1481659200000, 0, 69
1015955, 1481659200000, 0, 69
1015438, 1481659200000, 0, 69
924509, 1481650200000, 0, 57
980295, 1481657400000, 0, 69
990144, 1481657400000, 117.18, 69
970580, 1481650200000, 0, 56
995579, 1481661000000, 0, 68
985271, 1481657400000, 0, 70
1022234, 1481662800000, 0, 68
1008308, 1481662800000, 0, 68
966390, 1481653800000, 0, 69
1021411, 1481655600000, 0, 68
964805, 1481655600000, 0, 68
943197, 1481655600000, 0, 68
922475, 1481655600000, 0, 69
1004109, 1481659200000, 65.46, 62
939724, 1481655600000, 0, 56
936068, 1481655600000, 0, 57
966476, 1481655600000, 0, 68
942414, 1481655600000, 0, 68
